word,synonym,description
"클로즈드 소스, closed source",,오픈 소스(open-source)와 대칭되는 개념으로 소스 코드를 보여주거나 변경되지 않도록 대중(public)에게 공유하지 않는 컴퓨터 프로그램.
"클로킹, clocking",,데이터 전송에 있어 보내고 받는 송수신 데이터를 동기화하기 위하여 클록 펄스를 사용하는 기법.
"클로킹, cloaking",,"사용자로부터 코드나 내용을 숨기기 위해 검색 엔진에 특별히 제작된 내용을 전달하는데 사용되는 기능. 검색자가 최종적으로 보게 되는 결과와 다른 URL의 내용이 검색 엔진에 저장된다. 따라서 어떤 검색 엔진은 클로킹을 막기 위한 확실한 규칙을 세워 놓고, 이 규칙을 어기면 해당 페이지를 검색 엔진의 인덱스에서 제외하게 된다."
"클록, clock",,"컴퓨터 등의 디지털 시스템에 내장되어 있는 전자 회로 또는 장치. 같은 시스템 내에서 동작하는 각 구성 요소의 모든 동작의 동기화(synchronize), 특정한 조작을 위한 동작 시간의 조절, 또는 정확한 시간을 유지하여 프로그램에 제공하는 등의 기능을 한다. 클록은 시스템 클록(system clock), 시분할 클록(time-sharing clock), 통신 클록(communication clock), 실시간 클록(realtime clock) 등으로 분류된다. 시스템 클록은 중앙 처리 장치(CPU) 클록 또는 마이크로프로세서 클록이라고도 하는데, 수정 발진자(crystal oscillator)의 정확하고 규칙적인 진동에 의해 발생하는 일정한 간격을 갖는 전자적 펄스를 클록 펄스 또는 타이밍 신호로 사용하여 시스템 내 각 구성 요소의 모든 동작을 동기화한다. 시스템 클록의 펄스 발생 주기를 클록 속도라고 하는데, 보통 메가헤르츠(MHz)로 표시하며 흔히 클록 주파수라고 한다. 1MHz는 초당 100만 주기의 속도를 나타낸다. 클록 주파수는 컴퓨터의 전반적 처리 속도를 결정하는 주요 요인의 하나다. 컴퓨터의 다른 구성 요소들이 CPU의 높은 클록 주파수에 대응해야 하기 때문에 주파수를 높이는 데 한계가 있으나, CPU 자체의 처리 속도는 클록 주파수에 정비례한다. 시분할 클록은 복수의 사용자가 동시에 사용하는 컴퓨터에서 모든 사용자에게 동등한 시간을 제공할 목적으로 규칙적인 일정 간격으로 CPU에 끼어들기하도록 동작 시간을 조절하는 타이머 기능을 한다. 통신 클록은 송신 단말과 수신 단말 또는 컴퓨터 사이의 일정한 속도의 데이터 전송을 유지하는 통신 동기 장치다. 실시간 클록은 마이크로프로세서 내에서 정확한 시각(시/분/초)과 일자를 유지하는 클록으로, 전지의 전원으로 동작하며 컴퓨터의 전원이 꺼져 있는 동안에도 계속 동작한다. 실시간 클록이 유지하는 시각과 일자는 컴퓨터의 운영 체계(OS)와 응용 프로그램에 의해 사용된다. 실시간 클록은 클록/캘린더(clock/calendar)라고도 한다."
"클록 게이팅, clock gating",,중앙 처리 장치(CPU) 내부를 작은 기능 블록으로 묶은 뒤 사용하지 않는 부분의 전력을 끊는 기능. 실제 컴퓨터를 사용하면서 CPU의 모든 부분이 항상 필요한 것이 아니므로 사용하지 않는 부분의 블록을 정지시켜 소비 전력을 낮추는 한편 기능이 정지된 부분에서 생기는 발열도 줄어 들게 된다. 펜티엄 엠(Pentium-M) CPU는 스스로의 상태를 판단해 그에 맞는 성능과 소비 전력을 제어하기 위해 전압과 클록을 직접 조절하는 기능을 갖추고 있다.
"클록당 명령 수, -當命令數, Instructions Per Clock, IPC",,"프로세서 성능을 나타내는 것으로 클록당 수행되는 어셈블러 명령어의 평균 수. 프로세서 성능은 클록 속도에 클록당 명령 수(IPC)를 곱해서 계산되며, 동일한 성능이라도 고속 IPC 저속 클록, 저속 IPC 고속 클록의 형태를 가질 수 있다."
"클록 레벨, clock level",,주기적인 시각 끼어들기를 이용하여 규정된 시각마다 발생시키는 프로그램 레벨. 클록 레벨을 우선 순위에 따라 여러 개의 실행 레벨로 나누는 경우도 있다. 클록 레벨의 프로그램에 비해 실제 시간성을 별로 필요로 하지 않는 프로그램 레벨을 기준 레벨이라 한다. 기준 레벨의 프로그램 처리는 클록 레벨의 프로그램 처리의 빈 시간을 이용한다.
"클록 레벨 감시, -監視, clock level monitor",,클록 레벨에서 처리되는 각종 프로그램의 실행을 제어하는 프로그램. 모니터 마스크를 사용하여 어떤 프로그램을 수행할 것인지를 결정한다.
"클록 레벨 프로그램, clock level program",,"전자 교환기에서 클록 레벨 끼어들기가 걸린 후에 클록 레벨 모니터의 제어로 수행되는 프로그램. 운용 시스템 프로그램, 즉 주사 프로그램, 감시 프로그램, 끼어들기 프로그램 등이 이에 해당한다."
"클록 시간차, -時間差, clock time difference",,동일한 시각에서 2개의 클록 판독치들 간의 차이. 부호나 기호가 서로 달라 혼동을 피하기 위해서는 대수적인 양으로 표시해야 한다.
"클록 실행, -實行, clock procedure",,"고정된 시간 간격에서 실행을 위해 예정되며, 하드웨어 장치들을 주사하거나 폴링하는 데 사용된다. 일단 실행을 위해 클록 실행이 예정되면 요구된 모든 것을 수행할 때까지 실행을 계속하며, 그런 후 한 번 이상 예정되기를 기다린다."
"클록 주파수, -周波數, clock frequency",,"클록 펄스의 발생 주기. 컴퓨터 등 디지털 시스템에서 각 구성 요소의 모든 동작을 동기화(synchronize)하기 위해서 사용되는 클록 펄스의 발생 주기를 클록 속도라고 하는데, 보통 메가헤르츠(MHz)로 표시하기 때문에 클록 주파수라고 한다. 1MHz는 초당 100만 주기의 속도를 나타낸다. 컴퓨터 시스템 클록(CPU 클록)의 클록 주파수는 컴퓨터의 전체적 처리 속도를 결정하는 가장 주요한 요인의 하나이다. 주기억 장치나 디스크 장치(disk drive) 등 다른 구성 요소가 CPU의 높은 주파수에 대응해야 하기 때문에, 무제한으로 클록 주파수를 높일 수는 없으나 CPU 자체의 처리 속도는 클록 주파수에 정비례한다. 예를 들어 클록 주파수가 20MHz인 CPU는 10MHz인 CPU에 비해 2배의 처리 속도를 갖는다. 개인용 컴퓨터(PC)의 클록 주파수는 1981년부터 1995년까지 약 5MHz에서 100MHz로 향상되었다. 최초의 IBM PC에 사용된 인텔 8088 마이크로프로세서의 클록 주파수는 약 5MHz였으나, 1995년에 발표된 펜티엄의 클록 주파수는 120MHz, 150MHz, 200MHz 등이며, 1998년에 발표된 펜티엄 Ⅱ의 클록 주파수는 330MHz, 350MHz, 400MHz 등으로 높아질 졌다."
"클록 트랙, clock track",,①오디오 마그네틱 테이프의 한 트랙에 정확한 편집을 하기 위해 녹음해 놓은 타임 트랙(time track). ②디지털 마그네틱 레코딩에서 데이터 트랙으로부터 데이터를 재생하기 위해 필요한 타이밍 트랙(timing track).
"클록 펄스, clock pulse",,"컴퓨터 등의 디지털 시스템에서, 같은 시스템 내에서 동작하는 각 구성 요소의 모든 동작을 동기화(synchronize)하기 위해 사용되는 전자적 펄스. 클록 펄스는 수정 발진자(crystal oscillator)의 규칙적인 진동에 의해 발생하는 일정한 간격을 갖는 전자적 펄스인데, 컴퓨터의 시스템 클록(CPU 클록)은 이 펄스를 타이밍 펄스 또는 디지털 신호로 사용하여 시스템 내의 각 장치와 회로의 모든 동작을 동기화한다. 클록 펄스의 발생 주기(cycle)를 클록 속도 또는 클록 주파수라고 한다."
"클론, clone",,"호환성이 있고 내부 설계도 동일한 머신 또는 소프트웨어. 일반적으로 IBM PC의 호환기를 말할 때도 있다. 다만, 하드웨어는 회로나 BIOS까지 동일한 것을 지칭하며 그 레벨까지 동일하지 않은 호환기와 구별하며, 소프트웨어는 명령 체계나 조작 방법이 극히 비슷한 것을 말한다."
"클리브, cleave",,"유리의 제어 절단법으로 광섬유를 절단하는 과정. 클리브 방식의 절단은 광섬유의 끝 단면을 광섬유 축에 직각을 이루게 하며, 매끈하게 하여 접속 손실을 최소화하는 데 그 목적이 있다."
"클리어링 하우스, clearing house",,"서로 다른 시스템이나 서비스를 연결하여 통합 서비스를 지원할 때 서로 다른 인증 방식이나 과금 방식을 처리하고 정산하는 서비스 혹은 정산소. 다양한 이동 통신 서비스의 발전에 의해서 세계 각국에서 컴퓨터, 휴대폰, 개인 휴대 정보 단말기(PDA) 등의 다양한 기기를 이용하여 여러 가지 서비스에 접속한다. 이러한 경우 과금 방식이나 서비스하는 통신망이 다른 경우가 빈번하게 발생하는데, 이때 클리어링 하우스에서 통합이나 정산을 하게 된다. 예를 들면, 우리나라의 휴대 전화를 외국에서 사용할 때 로밍 서비스가 지원되며, 이러한 서비스를 이용할 경우 클리어링 하우스를 통해 요금 정산이나 서비스 지원을 받는다."
"클리어스킨, Clear Skin",,"콘텐츠 연동 부가서비스. 시청자가 방송사에서 제공하는 콘텐츠를 시청하면서 리모컨으로 화살표를 선택하면 콘텐츠의 내용 즉, 출연자나 출연자가 입고 있는 옷이나 장신구 같은 정보를 제공하고 필요할 때 구매까지 가능케 하는 서비스다."
"클리어 채널, clear channel",,"잡음 하나 없이 깨끗하여 규정된 대역폭 전체를 사용할 수 있는 통신 채널. &nbsp;펄스 부호 변조(PCM) 전송의 예를 들면, PCM 일반 회선은 64kbps 중에서 일정 비트가 신호나 제어용으로 미리 할당되어 있어 그 나머지만을 음성용으로 사용할 수 있는데 반해 클리어 채널은 64kbps 대역폭 전체를 데이터 전송에 사용할 수 있다.&nbsp;"
"클리어 쾀, Clear QAM",,"디지털 케이블 TV 송출 방식인 직교 진폭(QAM) 변조 방식 중 스크램블을 걸지 않고 송출하는 방식. 클리어 쾀(Clear QAM) 수신 칩이 내장된 TV는 케이블 방송에서 송출하는 스크램블되지 않은 디지털 신호를 수신할 수 있다. 지상파 방송과 무료 방송만 수신할 수 있으며, 뉴미디어의 핵심인 양방향 서비스는 불가능하다."
"클리어 키, clear key",,"지움(소거) 글쇠. 애플 컴퓨터 회사의 매킨토시 컴퓨터의 키보드에서 숫자 키패드의 왼쪽 위 구석에 있는 키로서, 일반적으로 현재 실행되고 있는 응용 프로그램에서 현재 선택되어 있는 메뉴 선택을 소거하거나 선택 내용을 삭제하기 위해 사용된다."
"클리퍼 칩, clipper chip",,"미국 연방 정부 산하의 국가 보안 기관인 NSA(National Security Agency)가 제안한 스킵잭(skipjack)이라는 암호화 알고리듬을 구현한 집적 회로 칩(IC chip). 스킵잭은 64비트 데이터 블록을 80비트 키로 암호화하는 암호화 알고리듬인데, 클린턴 행정부는 1993년에 클리퍼 칩을 공공 목적에 사용할 것을 제창하였다. 정부가 제조/관리하는 클리퍼 칩을 사용하면 기업은 암호화된 메시지를 전송할 수 있으나, 동시에 범죄 수사 등의 목적으로 법원의 허가를 받은 정부 기관이 암호 메시지를 복호(decrypt)하여 해독할 수 있게 된다. 정부는 클리퍼 칩의 사용을 의무화하고, 법원의 허가를 받은 정부 기관에 암호 키를 제공하여 암호화된 메시지를 해독할 수 있게 하는 암호 키 위탁(key escrow)의 도입을 추진하였으나, 시민 단체와 산업계의 강력한 반발에 부딪혀 관철되지 못하였다. 그 대신 암호 키 복구(key recovery) 방식으로 내용이 변경되어 입법화되었다."
"클리프 효과, -效果, cliff effect",,디지털 방식과 아날로그 방식의 수신 반송파 대 잡음비(CNR)와 수신 화질의 관계를 비교하면 일반적으로 디지털 방식 쪽이 더 낮은 CNR까지 화질의 열화가 일어나지 않지만 CNR가 어떤 값 이하로 떨어지면 수신 화질이 급격히 열화되는 성질. 마치 낭떠러지(cliff)로 떨어지는 것과 같은 결과라는 의미로 이렇게 부른다. 디지털 방식에서는 클리프 효과를 경감하기 위해 전송 비트를 몇 개의 계층으로 나누어 각 계층마다 열화가 시작되는 CNR를 다른 값으로 설정하는 계층과 변조 방식을 사용해서 열화 특성을 좀더 완만하게 할 수 있다. 이것을 우아한 성능 저하(graceful degradation) 또는 단계적 성능 저하라고 한다.
